class_id	student_id	question_id	sentence	translation	Unnamed: 5	label_ref	label_sent	gibbs	Unnamed: 9
dundee	51	1	Der Fokus liegt auf Amerika, aber die Schlüsselbotschaften sind international:	The focus is on America, but the key messages are international:		0.0	3.0	3	
dundee	51	1	Die wichtigsten Punkte, die ich aus diesem Video mitgenommen habe, sind:  Niemand kann ohne Feedback von anderen wirklich kompetent in seiner Rolle werden	The key points I took away from this video are:  No one can become truly competent in their role without feedback from others		1.0	3.0	4	
dundee	51	1	die leistungsstärksten Länder haben formale Feedbacksysteme erfolgreiche Systeme beinhalten, dass jüngere Lehrer die Chance bekommen, Meisterlehrern bei der Arbeit zuzusehen	the highest performing countries have formal feedback systems successful systems include giving younger teachers a chance to watch master teachers at work		0.0	3.0	0	
dundee	51	1	Selbstbeurteilung ist auch eine nützliche Form des Feedbacks, wie in der Demonstration einer Lehrerin zu sehen ist, die sich selbst im Klassenzimmer aufnimmt und dies zur Reflexion nutzt	Self-assessment is also a useful form of feedback, as seen in the demonstration of a teacher recording herself in the classroom and using this for reflection		0.0	4.0	2	
dundee	51	1	"Die Idee, dass einige Lehrer ein Ein-Wort-Feedback (""Befriedigend"") erhalten, steht im Zusammenhang mit meinen früheren Gedanken über eine Note, die ohne Erklärung bedeutungslos ist."	"The idea that some teachers receive one-word (""satisfactory"") feedback , is related to my earlier thoughts about a grade being meaningless without explanation."		1.0	3.0	3	
dundee	51	1	Damit wir als Lehrer uns weiterentwickeln und verbessern können, müssen wir ermutigt werden, indem unsere Stärken erkannt und unsere Bemühungen gewürdigt werden, und wir müssen auch herausgefordert werden, indem Verbesserungsvorschläge gemacht oder neue Wege aufgezeigt werden, ein Problem anzugehen.	In order for us to grow and improve as teachers, we need to be encouraged by having our strengths recognized and our efforts appreciated, and we also need to be challenged by having suggestions for improvement or being shown new ways to address a problem.		1.0	3.0	2	
dundee	51	1	Ich habe in der Vergangenheit damit zu tun gehabt, Feedback zu geben und zu erhalten, insbesondere durch meine Tätigkeit als stellvertretende Leiterin in einer Kindertagesstätte.	I have been involved in giving and receiving feedback in the past, particularly through my work as an assistant director in a child care center.		0.0	3.0	0	
dundee	51	1	Ich habe an kollegialen Beobachtungen teilgenommen, die meiner Erfahrung nach leider nicht sehr gut funktioniert haben.	I have participated in collegial observations, which unfortunately, in my experience, did not work very well.		0.0	3.0	2	
dundee	51	1	Das lag daran, dass die Mitarbeiter nicht bereit waren, objektiv und konstruktiv kritisch über ihre Freunde zu sprechen und daher selten Verbesserungsvorschläge machten, was die Beobachtungen zu einer sinnlosen Übung machte.	This was because staff were unwilling to be objectively and constructively critical of their friends and therefore rarely made suggestions for improvement, making the observations a pointless exercise.		1.0	3.0	3	
dundee	51	1	Neben den Beobachtungen führte ich auch zahlreiche Beurteilungen und Gespräche, in denen ich für die Rückmeldung über die Arbeit eines Mitarbeiters verantwortlich war.	In addition to observations, I also conducted numerous appraisals and conversations in which I was responsible for providing feedback on an employee's work.		0.0	3.0	0	
dundee	51	1	"Ich wandte oft die ""Lob-Sandwich""-Technik an, bei der ich mit Ermutigung und der Identifizierung der Stärken der Person begann, dann einige Bereiche für die Entwicklung besprach und wie wir zusammenarbeiten könnten, um dies zu unterstützen."	"I often used the ""praise sandwich"" technique where I started with encouragement and identifying the person's strengths, then discussed some areas for development and how we could work together to support that."		1.0	3.0	0	
dundee	51	1	Schließlich beendete ich das Gespräch mit mehr Lob und Ermutigung.	Finally, I ended the conversation with more praise and encouragement. 		0.0	3.0	4	
dundee	51	1	Ich fand, dass dies eine recht erfolgreiche Technik war, da die Mitarbeiter die Treffen mit einem positiven und motivierten Gefühl verließen.	I found this to be quite a successful technique as staff left the meetings feeling positive and motivated.		1.0	4.0	3	
dundee	51	1	Wie sieht Feedback im Klassenzimmer aus?	What does feedback look like in the classroom?		1.0	3.0	0	
dundee	51	1	Feedback ist nicht nur für uns als Erwachsene wichtig, sondern auch für Kinder während ihres gesamten Lernens in der Schule.	 Feedback is not only important to us as adults, but also to children throughout their learning in school.		0.0	3.0	2	
dundee	51	1	Kinder können Feedback von ihren Lehrern, ihren Eltern und von anderen Schülern und Gleichaltrigen erhalten.	Children can receive feedback from their teachers, their parents, and from other students and peers.		0.0	3.0	0	
dundee	51	1	HIER ist ein schöner Beitrag über verschiedene Formen der Beurteilung durch Gleichaltrige im Klassenzimmer der Grundschule.	HERE is a nice post about different forms of peer assessment in the elementary school classroom.		0.0	4.0	2	
dundee	51	1	Es wird mich interessieren, verschiedene Ansätze und Methoden in Aktion zu sehen, wenn ich ein Praktikum mache, und ich freue mich darauf, einige davon in meinem eigenen Unterricht einzusetzen.	I will be interested to see different approaches and methods in action when I intern, and I look forward to using some of them in my own classroom.		1.0	4.0	5	
dundee	51	1	"Ein Feedbacksystem, das ich in Aktion gesehen habe, ist ""2 Sterne und ein Wunsch"", bei dem den Schülern zwei Dinge gesagt werden, die an einer Arbeit gut sind, und ein Bereich, den sie weiterentwickeln sollten."	"One feedback system I have seen in action is ""2 stars and a wish,"" where students are told two things that are good about a piece of work and one area they should develop."		1.0	3.0	0	
dundee	51	1	Dieses System wurde bei einem meiner Inputs kurz besprochen und ich muss zugeben, dass ich etwas hin- und hergerissen bin, was es angeht.	This system was briefly discussed during one of my inputs and I have to admit I'm a little torn about it.		1.0	2.0	2	
dundee	51	1	Ich weiß zwar, dass Feedback für die SchülerInnen wichtig ist, und mir gefällt die Tatsache, dass die 2 Sterne bedeuten, dass es mehr positive als negative Kommentare gibt, aber ich habe trotzdem das Gefühl, dass die LehrerInnen sehr vorsichtig sein müssen.	While I know that feedback is important to students, and I like the fact that the 2 stars means that there are more positive comments than negative, I still feel that teachers need to be very careful.		1.0	4.0	0	
dundee	51	1	Sollte es immer Bereiche geben, die verbessert werden können?	Should there always be areas that can be improved?		1.0	4.0	3	
dundee	51	1	Reicht es aus, die Leistung einer der vorherigen Verbesserungen anzuerkennen?	Is it enough to acknowledge the performance of one of the previous improvements?		1.0	3.0	3	
dundee	51	1	Ich denke, dass der Lehrer sich der Persönlichkeit und der Bedürfnisse des einzelnen Schülers sehr bewusst sein muss, da es dazu führen könnte, dass ein Kind das Gefühl hat, nie gut genug zu sein und möglicherweise aufgibt.	I think the teacher needs to be very aware of the individual student's personality and needs, as it could make a child feel like they are never good enough and possibly give up.		1.0	3.0	3	
dundee	51	1	Wie fühle ich mich dabei, Feedback zu geben und zu erhalten?	How do I feel about giving and receiving feedback?		1.0	3.0	3	
dundee	51	1	Nach einem Input über Peer Reviews und Feedback wurden wir gebeten, die E-Portfolio-Beiträge unserer Kommilitonen zu kommentieren und dabei darauf zu achten, konstruktives Lob und Kritik zu geben, die direkt mit den Erfolgskriterien verknüpft waren.	After input about peer reviews and feedback, we were asked to comment on our fellow students' e-portfolio submissions, making sure to give constructive praise and criticism that was directly linked to the success criteria.		0.0	3.0	0	
dundee	51	1	Ich empfand das Geben von Feedback als eine ziemliche Herausforderung.	I found giving feedback to be quite a challenge.		1.0	2.0	2	
dundee	51	1	Ich bin mir sehr bewusst, dass ein Kommentar, der eigentlich hilfreich sein sollte, beim Schreiben als kritisch rüberkommen kann, daher war ich vorsichtig in meiner Formulierung.	I am very aware that a comment that is supposed to be helpful can come across as critical when written, so I was careful in my wording.		1.0	2.0	0	
dundee	51	1	Ich habe noch kein Feedback von anderen Studenten für diese Aufgabe erhalten, aber ich habe Kommentare von anderen zu einigen meiner früheren Beiträge bekommen.	I have not yet received feedback from other students for this assignment, but I have received comments from others on some of my previous posts.		0.0	3.0	0	
dundee	51	1	Ich freue mich immer über Kommentare, da sie mir das Gefühl geben, dass jemand eine Verbindung zu mir und meinem Thema hergestellt hat.	I always appreciate comments because they make me feel like someone has connected with me and my topic.		1.0	4.0	3	
dundee	51	1	Sie können mir auch helfen, den Inhalt meiner Beiträge in Zukunft zu verbessern.	They can also help me improve the content of my posts in the future.		1.0	4.0	2	
dundee	51	1	"So wies zum Beispiel ein Kommentar (von Derek zum Thema ""Schuluniformen"") darauf hin, dass ich Quellen für zusätzliche Lektüre angeben könnte."	"For example, one comment (from Derek on the topic of ""school uniforms"") pointed out that I could provide sources for additional reading."		0.0	3.0	0	
dundee	51	1	Daran hatte ich vorher nicht gedacht, aber jetzt versuche ich, Links anzugeben, wo es möglich ist, so dass jeder Leser die Informationen finden und sich selbst eine Meinung zu den Themen bilden kann.	I hadn't thought of that before, but now I try to provide links where possible so that any reader can find the information and form their own opinions on the topics.		1.0	3.0	0	
dundee	51	1	Mir ist klar, dass Feedback ein großer Teil meiner Reise zum Lehrer sein wird, und es ist eine Fähigkeit, an der ich weiter arbeiten muss.	I realize that feedback will be a big part of my journey to becoming a teacher, and it is a skill I need to continue to work on.		1.0	3.0	2	
dundee	51	1	In der Vergangenheit habe ich mich schuldig gemacht, Kritik etwas persönlich zu nehmen und eine emotionale Reaktion zu zeigen.	In the past, I have been guilty of taking criticism somewhat personally and having an emotional reaction.		1.0	2.0	2	
dundee	51	1	Das ist nicht hilfreich und könnte sich sogar nachteilig auf meine persönliche und berufliche Entwicklung auswirken.	This is not helpful and could even be detrimental to my personal and professional development.		1.0	2.0	2	
dundee	51	1	Die Durchführung dieser Übung hat mir geholfen, dieses potenzielle Hindernis zu erkennen, und ich hoffe, dass mir dieses Bewusstsein in Zukunft helfen wird.	Doing this exercise has helped me to recognize this potential obstacle, and I hope that this awareness will help me in the future. 		1.0	4.0	4	
dundee	79	1	Wie viele Socken ergeben ein Paar?	How many socks make a pair?		0.0	3.0	0	
dundee	79	1	"Während eines unserer Workshops stellte uns Richard die Frage: ""Wie viele Socken müssen wir im Dunkeln aus einer Schublade nehmen, um ein Paar zu machen?"""	"During one of our workshops, Richard asked us the question, ""How many socks do we have to take out of a drawer in the dark to make a pair?"""		0.0	3.0	0	
dundee	79	1	"Nicht zu meiner Überraschung war die erste Antwort der Gruppe ""zwei"", denn wer hat schon die Zeit, seine Sockenschublade zu durchwühlen, um ein passendes Paar Socken zu finden?"	"Not to my surprise, the group's first answer was ""two"" because who has the time to rummage through their sock drawer to find a matching pair of socks?"		1.0	3.0	3	
dundee	79	1	Nachdem jedoch geklärt war, dass die Socken zusammenpassen müssen, wurde schnell klar, dass hinter diesem Problem mehr steckt, als ich zunächst dachte.	However, after clarifying that the socks had to match, it quickly became clear that there was more to this problem than I first thought.		1.0	2.0	0	
dundee	79	1	Wenn wir also zwei verschiedene Farben von Socken in unserer Schublade haben, zum Beispiel rosa und blau (garantierter Besuch von der Modepolizei, wenn eine von beiden getragen wird), und wir haben drei von jeder Farbe, wie viele müssen wir herausnehmen, bevor wir ein passendes Paar finden?	So if we have two different colors of socks in our drawer, say pink and blue (guaranteed a visit from the fashion police if either is worn), and we have three of each color, how many do we have to take out before we find a matching pair?		1.0	3.0	3	
dundee	79	1	es hat eine Weile gedauert, bis ich das verstanden habe, aber schließlich habe ich es geschafft.	it took me a while to figure it out, but I finally did. 		1.0	4.0	4	
dundee	79	1	Im Grunde müssten wir also 3 Socken aus der Schublade nehmen, um garantiert ein Paar zu finden!	So basically we would have to take 3 socks out of the drawer to be guaranteed to find a pair!		0.0	3.0	4	
dundee	79	1	nur 3!	only 3!		0.0	3.0	0	
dundee	79	1	denn wenn es sechs Socken gibt und drei von jeder der beiden Farben, könnten wir entweder eine von jeder Farbe herausziehen oder ein Paar innerhalb der ersten beiden, in dem Fall, dass die ersten beiden zwei verschiedene Farben sind, egal welche Farbe wir als nächstes herausziehen, wir werden ein Paar finden!	because if there are six socks and three of each of the two colors, we could either pull out one of each color or a pair within the first two, in which case if the first two are two different colors, no matter what color we pull out next, we'll find a pair!		1.0	3.0	3	
dundee	79	1	mein Verstand ist hinüber!	my mind is blown!		0.0	4.0	1	
dundee	79	1	Wie wäre es also, eine Formel zu schreiben, um allen anderen Sockenträgern da draußen zu helfen?	So how about writing a formula to help all the other sock wearers out there?		0.0	3.0	2	
dundee	79	1	Im Grunde genommen haben wir eine Zahl herausgezogen, die größer ist als die Anzahl der Farben der Socken, die wir haben, immer noch mit mir?	Basically we pulled out a number that is greater than the number of colors of socks we have, still with me?		0.0	3.0	3	
dundee	79	1	"Wenn wir also die Anzahl der Sockenfarben mit dem Buchstaben ""n"" darstellen, sollte die Formel n+1 lauten."	"So if we represent the number of sock colors with the letter ""n"", the formula should be n+1."		0.0	3.0	3	
dundee	79	1	Wenn ich also 3 Sockenfarben habe und 3 von jeder Farbe, müsste ich 4 Socken herausziehen, um zu garantieren, dass ich ein Paar habe.	So if I have 3 sock colors and 3 of each color, I would have to pull out 4 socks to guarantee that I have a pair.		1.0	3.0	3	
dundee	79	1	Die zusätzliche Socke soll mich unterstützen, wenn ich das Pech habe, eine von jeder Farbe innerhalb meiner ersten 3 herauszuziehen, die Ersatzsocke muss eine der Farben sein, daher garantiert dies ein passendes Paar!	The extra sock is to back me up if I am unlucky enough to pull out one of each color within my first 3, the spare sock must be one of the colors, therefore this guarantees a matching pair!		1.0	3.0	3	
dundee	79	1	"Während dies ein lustiges Konzept ist, ist es eigentlich ein großartiges Beispiel dafür, warum es so wichtig ist, ein ""tiefes Verständnis für grundlegende Mathematik"" zu haben."	"While this is a fun concept, it is actually a great example of why it is so important to have a ""deep understanding of basic math""."		1.0	4.0	3	
dundee	79	1	"Es ist einfach, die Frage zu betrachten und mit der Antwort ""2"" zu kommen, aber wenn wir die Frage wirklich entschlüsseln, wird schnell klar, dass mehr dahintersteckt."	"It's easy to look at the question and come up with the answer ""2"", but when we really decipher the question, it quickly becomes clear that there is more to it."		1.0	3.0	3	
dundee	79	1	Ich habe mein Vorwissen über Mathematik genutzt und es auf dieses Problem angewandt.	I used my prior knowledge of math and applied it to this problem.		1.0	3.0	0	
dundee	79	1	Das zeigt, dass wir beim Unterrichten von Kindern über Mathematik ihr konzeptionelles Verständnis aufbauen sollten und nicht nur ihr prozedurales Wissen.	This shows that when teaching children about math, we should build their conceptual understanding, not just their procedural knowledge.		1.0	3.0	2	
dundee	79	1	Dadurch erhalten sie eine bessere Grundlage für das Ausprobieren von Problemen ohne eine festgelegte Vorgehensweise und Lösung, es baut Vertrauen auf und fördert innovatives Denken.	This gives them a better foundation for trying problems without a set procedure and solution, it builds confidence and encourages innovative thinking.		0.0	4.0	2	
dundee	86	1	Ich war in den Harry Potter Studios unterwegs und	I was out and about at Harry Potter Studios.		0.0	3.0	0	
dundee	86	1	Mein Mittwoch war ein harter Start zurück in die Realität, ohne Besenstiele oder Zauberstäbe oder gar Magie, nur mit dem wunderschönen Gelände in Moulsford und dem Spaß, der jeden Tag auf mich wartet.	My Wednesday was a rough start back to reality, with no broomsticks or wands or even magic, just the beautiful grounds of Moulsford and the fun that awaits me every day.		0.0	4.0	2	
dundee	86	1	Ich verbrachte meinen Tag in und außerhalb des Unterrichts, aber meine Unterrichtszeit in Phonetik musste wegen eines Tests, den die Jungs machen mussten, gekürzt werden.	I spent my day in and out of class, but my phonics class time had to be cut short because of a test the boys had to take.		0.0	3.0	0	
dundee	86	1	Das ist beim Unterrichten ganz normal, egal wie sehr man sich bemüht, vorbereitet und organisiert zu sein, es gibt fast immer etwas, für das man einfach keine Zeit hat und man muss sich in einer anderen Stunde Zeit nehmen, um es zu erledigen.	This is normal with teaching, no matter how hard you try to be prepared and organized, there is almost always something that you just don't have time for and you have to make time in another lesson to get it done.		1.0	3.0	2	
dundee	86	1	Außerdem verstehe ich das sehr gut, besonders nachdem ich gelesen habe (Pollard et al, 2008, S.1079), dass Organisation zu mehr Freiheit als Pädagoge führen kann, aber oft auch zu verdampfter Zeit.	Also, I understand this very well, especially after reading (Pollard et al, 2008, p.1079) that organization can lead to more freedom as an educator, but often it can also lead to evaporated time.		1.0	3.0	3	
dundee	86	1	Außerdem habe ich am Mittwoch einem Jungen aus der 4. Klasse geholfen, seine Reflexion über seine Zeit in den Harry-Potter-Studios aufzuschreiben.	Also, on Wednesday, I helped a 4th grade boy write up his reflection on his time at Harry Potter Studios.		0.0	3.0	0	
dundee	86	1	Ich habe in anderen Beiträgen über die Arbeit mit ihm geschrieben und hatte das Glück, dass er bei der Tour in meiner Gruppe war, so dass ich persönlich das Gefühl hatte, dass ich besonders hilfreich war, als ich ihn ermutigte, an seine Lieblingsteile des Ausflugs zu denken.	I've written about working with him in other posts, and I was fortunate that he was in my group on the tour, so I personally felt that I was especially helpful in encouraging him to think of his favorite parts of the trip.		1.0	4.0	2	
dundee	86	1	Außerdem habe ich nur als Schreiber fungiert und obwohl ich die Reise und seine Lieblingsteile mit ihm besprochen habe, war ich nur ein Schreiber, weil dieser Junge extrem kreativ ist und ich wollte, dass jede Idee auf dem Papier seine eigene Arbeit und seine eigenen Überlegungen sind.	Also, I only acted as a scribe and although I discussed the trip and his favorite parts with him, I was only a scribe because this boy is extremely creative and I wanted every idea on the paper to be his own work and his own reflections.		1.0	4.0	3	
dundee	86	1	Eine Kopie der Arbeit wird in meinem Ordner sein, bereit für mein Viva in nur 2 Wochen!	A copy of the work will be in my binder, ready for my viva in just 2 weeks!		0.0	3.0	0	
dundee	86	1	Außerdem habe ich den Mittwoch damit verbracht, die Mitarbeiter über die Kultur von Moulsford für einen Blogbeitrag zu befragen, da es Teil der LfL-Struktur ist, dass wir in Stücken über die Kultur unserer Praktikumsplätze schreiben.	I also spent Wednesday interviewing the staff about the culture of Moulsford for a blog post, as it is part of the LfL structure that we write in pieces about the culture of our placement sites.		0.0	3.0	0	
dundee	86	1	Die Mitarbeiter der Schule sind so hilfsbereit und freundlich und waren so glücklich, alles zu tun, was sie konnten, um mir zu helfen, dieses Modul zu bestehen, so dass ich das Glück hatte, viel Input für diesen Blogpost zu bekommen.	The staff at the school are so helpful and friendly and were so happy to do whatever they could to help me pass this module, so I was lucky enough to get a lot of input for this blog post.		0.0	4.0	3	
dundee	86	1	Sie können ihn hier lesen....	You can read it here....		0.0	3.0	0	
dundee	86	1	Der Donnerstag war ein längerer Tag als erwartet, als ich in der Pause gefragt wurde, ob ich zur Verfügung stünde und bereit wäre, bei einem Schulausflug am Nachmittag mit den Year 7's ins Theater zu gehen.	Thursday was a longer day than expected when I was asked at break if I was available and willing to go to the theater with the Year 7's on an afternoon school trip.		0.0	3.0	0	
dundee	86	1	"Natürlich brauchte es nicht viel, um mich zu überzeugen, und um 13 Uhr an diesem Nachmittag saß ich mit drei weiteren Mitarbeitern und 48 Jungen im Bus, bereit, die ""Twelfth Night"" zu sehen."	Of course, it didn't take much to convince me and by 1pm that afternoon I was on the bus with three other staff and 48 boys, ready to see Twelfth Night.		0.0	3.0	0	
dundee	86	1	Ich schäme mich nicht zu sagen, dass ich kein Shakespeare-Fan bin und, um ehrlich zu sein, nur sehr wenig von seinem Werk kenne, außer Romeo und Julia und Macbeth (ich bin schrecklich dafür, ich weiß!).	I'm not ashamed to say that I'm not a Shakespeare fan and, to be honest, know very little of his work except Romeo and Juliet and Macbeth (I'm terrible for that, I know!).		1.0	2.0	1	
dundee	86	1	"Der einzige Kontakt, den ich mit der ""Twelfth Night"" hatte, war der Film ""She's the Man"" mit Amanda Bynes, der 2006 herauskam und von dem Stück inspiriert wurde."	The only contact I've had with Twelfth Night was the movie She's the Man with Amanda Bynes, which came out in 2006 and was inspired by the play.		1.0	3.0	0	
dundee	86	1	Aber ich kann ehrlich sagen, dass ich wirklich stolz auf mich bin, dass ich verstanden habe, was passiert ist (die meiste Zeit).	But I can honestly say that I'm really proud of myself for understanding what was happening (most of the time).		1.0	4.0	1	
dundee	86	1	Die Sprache war etwas abschreckend und ich habe einiges nicht verstanden, aber die schauspielerische Leistung und die Musik, die mit der Sprache einherging, haben mir geholfen, wirklich zu verstehen, was passiert ist und der Handlung zu folgen.	The language was a bit daunting and I didn't understand some of it, but the acting and the music that went along with the language helped me really understand what was happening and follow the plot.		1.0	3.0	3	
dundee	86	1	Außerdem hat mir dieser Ausflug gezeigt, wie wichtig es ist, Kinder mit der Schauspielerei und unserer traditionellen Shakespeare-Kultur vertraut zu machen.	Also, this trip showed me how important it is to expose kids to acting and our traditional Shakespearean culture.		1.0	3.0	2	
dundee	86	1	Die Jungs gingen alle aus dem Stück und diskutierten über den Inhalt, die Musik, das Schauspiel und die Inszenierung, was meiner Meinung nach zeigt, dass die Jugend von heute die Schönheit alter Schriften und traditioneller Handlungsstränge wirklich zu schätzen weiß.	The boys all walked out of the play discussing the content, music, acting, and staging, which I think shows that today's youth really appreciate the beauty of old writing and traditional storylines.		1.0	4.0	2	
dundee	86	1	All die bekannten Autoren wie J.K.Rowling und David Walliams und Julia Donaldson sind fantastisch, verstehen Sie mich nicht falsch, aber ich sage nur, dass es genauso erfüllend sein kann, Kinder alten Texten wie zum Beispiel Peter Pan, Shakespeares Stücken und Alice im Wunderland auszusetzen.	All the well-known authors like J.K.Rowling and David Walliams and Julia Donaldson are fantastic, don't get me wrong, but I'm just saying that exposing children to old texts such as Peter Pan, Shakespeare's plays, and Alice in Wonderland can be just as fulfilling.		0.0	4.0	2	
dundee	86	1	Außerdem stimmen Medwell et al. (2014, S. 31) zu und fügen hinzu, dass Kinder traditionelle Geschichten mehr genießen können, wenn sie sie studieren, da sie mit ihnen durch Filmadaptionen vertraut sind, und dies ist auch etwas, das im Klassenzimmer diskutiert werden könnte.	Also, Medwell et al. (2014, p. 31) agree and add that children can enjoy traditional stories more when they study them because they are familiar with them through film adaptations, and this is also something that could be discussed in the classroom.		0.0	3.0	3	
dundee	86	1	Insgesamt war der Donnerstag jedoch ein sehr guter Tag.	Overall, however, Thursday was a very good day.		0.0	5.0	2	
dundee	86	1	Der Freitag brachte weitere Planungen für den Unterricht in der nächsten Woche und ein Treffen mit den Platzwarten, die in Moulsford arbeiten, sowie mit der Hausmutter der Schule, um die unglaubliche Arbeit zu sehen, die sie leisten.	Friday brought more planning for next week's classes and a meeting with the groundskeepers who work at Moulsford, as well as the school's housemother, to see the incredible work they do.		0.0	3.0	0	
dundee	86	1	Ich war überwältigt von ihrer Bereitschaft, mit mir zu sprechen, und erfreut, dass sie alle meine Fragen so detailliert beantworteten, wie sie konnten.	I was overwhelmed by their willingness to speak with me and pleased that they answered all of my questions in as much detail as they could.		1.0	4.0	1	
dundee	86	1	Obwohl ich keine Erfahrung in der Krankenpflege habe und meine Finger weit davon entfernt sind, grün zu sein, habe ich einen neu gefundenen Respekt für diese beiden Bereiche des Schullebens, worüber ich mich sehr freue, denn das ist eines meiner Ziele und der Grund, warum ich nach Moulsford kam.	Although I have no nursing experience and my fingers are far from green, I have a new found respect for both of these areas of school life, which I am very happy about because that is one of my goals and the reason I came to Moulsford.		1.0	4.0	3	
dundee	86	1	Meine nächste Woche wird meine letzte hier in Moulsford sein und ich werde sehr traurig sein.	My next week will be my last here at Moulsford and I will be very sad.		0.0	3.0	4	
dundee	86	1	Ich kann mir nicht vorstellen, nächste Woche um diese Zeit von dieser wunderbaren Schule wegfahren zu müssen, aber es muss sein, damit ich weitermachen kann, um ein voll qualifizierter Lehrer zu werden.	I can't imagine having to leave this wonderful school this time next week, but it has to be so I can move on to become a fully qualified teacher.		1.0	4.0	4	
dundee	86	1	Hoffen wir, dass ich eines Tages wieder hier sein werde, um zu unterrichten und anderen Schülern wie mir zu helfen.	Let's hope that one day I will be back here to teach and help other students like me.		1.0	3.0	4	
dundee	92	1	Es ist keine Neuigkeit für irgendjemanden zu Hause, an der Universität oder sogar hier in Moulsford, dass ich meine Geschichte liebe und es ist definitiv ein Bereich, den ich wirklich gerne unterrichte.	It's no news to anyone at home, at the university, or even here at Moulsford that I love my history, and it's definitely an area I really enjoy teaching.		0.0	4.0	2	
dundee	92	1	Mouslford steht kurz vor einer Änderung des Lehrplans, die in den nächsten Monaten stattfinden wird, aber in den nächsten Wochen sehe ich den Lehrplan so, wie er jetzt ist, d.h. mit den Jungen der Jahrgangsstufe 6 und aufwärts, die auf ihre Common-Entrance-Prüfungen hinarbeiten.	Mouslford is about to have a curriculum change which will take place in the next few months, but for the next few weeks I see the curriculum as it is now, i.e. with Year 6 boys and upwards working towards their Common Entrance exams.		0.0	3.0	0	
dundee	92	1	Natürlich gibt es auch in Schottland Prüfungen, aber erst, wenn die Kinder auf ihre Nationals und Highers etc. hinarbeiten.	Of course there are exams in Scotland too, but only when the children are working towards their Nationals and Highers etc.		0.0	3.0	0	
dundee	92	1	Kinder in Moulsford können eine gemeinsame Aufnahmeprüfung in Geschichte ablegen	Children at Moulsford can take a common entrance exam in history		0.0	3.0	0	
dundee	92	1	Wie strukturiert sind also die beiden Lehrpläne?	So how structured are the two curricula?		0.0	3.0	0	
dundee	92	1	"Wir alle wissen, wie viel ""freie Hand"" die Lehrer in Schottland unter dem Curriculum for Excellence bekommen."	"We all know how much ""free rein"" teachers in Scotland are given under Curriculum for Excellence."		0.0	3.0	0	
dundee	92	1	Solange jedes Kind in der Klasse die Experiences and Outcomes im Fach Sozialkunde erreicht, können die Lehrer unterrichten, was sie wollen, wann sie wollen und wie sie wollen.	As long as every child in the class achieves the Experiences and Outcomes in Social Studies, teachers can teach what they want, when they want, and how they want.		0.0	3.0	0	
dundee	92	1	Hier in Moulsford gilt das Gleiche für die Klassen 3 bis 5.	Here at Moulsford, the same is true for grades 3 through 5.		0.0	3.0	0	
dundee	92	1	Die Kinder beschäftigen sich mit den Wikingern, den Ägyptern, dem 2. Weltkrieg, den Azteken und vielem mehr, wobei sie eine Reihe unterschiedlicher Methoden anwenden können.	The children study the Vikings, the Egyptians, World War 2, the Aztecs, and much more, using a variety of different methods.		0.0	3.0	0	
dundee	92	1	In der Jahrgangsstufe 6 ändert sich alles ein wenig, da die Jungen auf ihre gemeinsamen Aufnahmeprüfungen für Privatschulen hinarbeiten.	In Year 6, everything changes a bit as the boys work towards their common entrance exams for private schools.		0.0	3.0	0	
dundee	92	1	Der Geschichtslehrplan für die allgemeine Aufnahmeprüfung beinhaltet Medieval Realms: Britain 1066 - 1485, The Making of the United Kingdom: 1485 - 1750, Britain and Empire: 1750 - 1914, wo sie Themen wie den Schwarzen Tod, Heinrich VII, den amerikanischen Unabhängigkeitskrieg, den Siebenjährigen Krieg und den englischen Bürgerkrieg behandeln müssen.	The history curriculum for the common entrance exam includes Medieval Realms: Britain 1066 - 1485, The Making of the United Kingdom: 1485 - 1750, Britain and Empire: 1750 - 1914, where they have to cover topics such as the Black Death, Henry VII, the American War of Independence, the Seven Years War and the English Civil War.		0.0	3.0	0	
dundee	92	1	Ich denke schon, dass es in drei Jahren für so junge Jungen eine Menge zu behandeln gibt, aber wenn die Jungen später Geschichte auf einem höheren Niveau studieren sollen, wird der Unterricht, den sie jetzt haben, sie vorbereiten.	I do think that there is a lot to cover in three years for boys that young, but if the boys are to study history at a higher level later, the classes they have now will prepare them.		1.0	3.0	2	
dundee	92	1	Die 60-minütige gemeinsame Aufnahmeprüfung für Geschichte besteht aus 2 Fragen, einer ungesehenen, evidenzbasierten Frage und einer essaybasierten Frage aus dem gemeinsamen Aufnahmelehrplan.	The 60-minute History Common Entrance Examination consists of 2 questions, an unseen evidence-based question and an essay-based question from the common entrance syllabus.		0.0	3.0	0	
dundee	92	1	Sie haben normalerweise mindestens 7 Fragen zur Auswahl.	They usually have at least 7 questions to choose from.		0.0	3.0	0	
dundee	92	1	Die Schulen nehmen dann die Kandidaten je nach ihrer Punktzahl, für eine Top-Schule 65-85% oder mehr.	Schools then take candidates based on their scores, 65-85% or more for a top school.		0.0	3.0	0	
dundee	92	1	Ich kenne viele Lehrer, die sich wünschen, dass die Regierung nichts mit Bildung zu tun hat.	I know many teachers who wish the government had nothing to do with education.		0.0	3.0	0	
dundee	92	1	Was sind Ihre Gedanken dazu?	What are your thoughts on this?		0.0	3.0	0	
